Company ,Organization,Date,Headline,Article,Relevance
AMZN,Amazoncom Inc,24-03-2015,UPDATE 1-Amazon blasts U.S. agency for slowness on drone regulation ,WASHINGTON  March 24 E-commerce power Amazon.com  blasted federal regulators on Tuesday for being slow to approve commercial drone testing  saying the United States is falling behind other countries in the potentially lucrative area of unmanned aviation technology.,normal
AMZN,Amazoncom Inc,24-03-2015,Amazon blasts U.S. FAA for slowness on drone regulation ,WASHINGTON  March 24 E-commerce power Amazon.com  blasted federal regulators on Tuesday for being slow to approve commercial drone testing  saying the United States is falling behind other countries in the potentially lucrative area of unmanned aviation technology.,normal
AMZN,Amazoncom Inc,27-03-2015,Amazon in talks to buy online luxury retailer Net-a-Porter: Forbes ,Amazon.com  is in talks to buy online luxury retailer Net-a-porter in what could be the biggest acquisition yet for the e-commerce giant  but the negotiations are in early stages and could fall apart  Forbes reported  citing a person familiar with the matter.,topStory
AMZN,Amazoncom Inc,27-03-2015,UPDATE 1-Amazon in talks to buy online luxury retailer Net-a-Porter -Forbes ,March 27 Amazon.com is in talks to buy online luxury retailer Net-a-porter in what could be the biggest acquisition yet for the e-commerce giant  but the negotiations are in early stages and could fall apart  Forbes reported  citing a person familiar with the matter.,normal
AMZN,Amazoncom Inc,27-03-2015,REFILE-Amazon in talks to buy online luxury retailer Net-a-Porter -Forbes ,March 27 Amazon.com is in talks to buy online luxury retailer Net-a-porter in what could be the biggest acquisition yet for the e-commerce giant  but the negotiations are in early stages and could fall apart  Forbes reported  citing a person familiar with the matter.,normal
AMZN,Amazoncom Inc,30-03-2015,Amazon.com expands into professional services with home marketplace ,CHICAGO  March 30 Amazon.com Inc is launching a home services marketplace that will connect customers with electricians  plumbers and painters in a move to have its services tied to every product sold on its website.,topStory
AMZN,Amazoncom Inc,08-04-2015,Amazon sued in California over docked wages for warehouse workers ,A proposed class action filed against Amazon.com claims the company is committing wage theft by docking hourly employees at its California warehouses for 30 minutes of wages or paid time off each time they miss a three-minute grace-period for clocking in.,topStory
AMZN,Amazoncom Inc,08-04-2015,Global Fashion Group hires ex-Amazon.com exec as CEO ,FRANKFURT  April 8 Global Fashion Group (GFG)  formed out of five Kinnevik- and Rocket Internet-  backed online fashion start-ups active across dozens of emerging markets  has hired the former head of Amazon  France as its new chief executive.,normal
AMZN,Amazoncom Inc,09-04-2015,Amazon sues to block alleged fake reviews on its website ,April 9 Amazon.com Inc has sued four websites to stop them from selling fake  positive product reviews.,topStory
AMZN,Amazoncom Inc,10-04-2015,Amazon gets green light from U.S. regulators for new drone tests ,Amazon.com Inc has won approval from U.S. federal regulators to test a delivery drone outdoors  less than a month after the e-commerce powerhouse blasted regulators for being slow to approve commercial drone testing.,normal
AMZN,Amazoncom Inc,10-04-2015,Amazon gets green light from U.S. regulators for new drone tests ,Amazon.com Inc  has won approval from U.S. federal regulators to test a delivery drone outdoors  less than a month after the e-commerce powerhouse blasted regulators for being slow to approve commercial drone testing.,normal
AMZN,Amazoncom Inc,10-04-2015,Amazon gets green light from U.S. regulators for new drone tests ,April 9 Amazon.com Inc has won approval from U.S. federal regulators to test a delivery drone outdoors  less than a month after the e-commerce powerhouse blasted regulators for being slow to approve commercial drone testing.,normal
AMZN,Amazoncom Inc,10-04-2015,Amazon sues to block alleged fake reviews on its website ,Amazon.com Inc has sued four websites to stop them from selling fake  positive product reviews.,normal
AMZN,Amazoncom Inc,10-04-2015,Amazon sues to block alleged fake reviews on its website ,Amazon.com Inc has sued four websites to stop them from selling fake  positive product reviews.,normal
AMZN,Amazoncom Inc,14-04-2015,Amazon  HarperCollins reach multi-year publishing deal: WSJ ,E-commerce company Amazon.com Inc and publisher HarperCollins have reached a new multi-year publishing deal that covers both print and digital titles  The Wall Street Journal reported  citing HarperCollins.,topStory
AMZN,Amazoncom Inc,14-04-2015,Amazon  HarperCollins reach multi-year publishing deal: WSJ ,E-commerce company Amazon.com Inc and publisher HarperCollins have reached a new multi-year publishing deal that covers both print and digital titles  The Wall Street Journal reported  citing HarperCollins.,normal
AMZN,Amazoncom Inc,14-04-2015,Amazon  HarperCollins reach multi-year publishing deal -WSJ ,April 13 E-commerce company Amazon.com Inc  and publisher HarperCollins have reached a new multi-year publishing deal that covers both print and digital titles  The Wall Street Journal reported  citing HarperCollins.,normal
AMZN,Amazoncom Inc,23-04-2015,Amazon revenue beats  cloud computing more profitable than expected ,Amazon.com Inc's first-quarter revenue grew more than expected as rising sales in North America and its burgeoning cloud-computing services unit offset new business investments  boosting its shares nearly 7 percent.,topStory
AMZN,Amazoncom Inc,23-04-2015,UPDATE 3-Amazon revenue beats  cloud computing more profitable than expected ,April 23 Amazon.com Inc's first-quarter revenue grew more than expected as rising sales in North America and its burgeoning cloud-computing services unit offset new business investments  boosting its shares nearly 7 percent.,normal
AMZN,Amazoncom Inc,23-04-2015,Amazon's quarterly revenue rises 15 pct ,April 23 E-commerce company Amazon.com Inc's  quarterly revenue rose 15 percent  helped by higher revenue from North America  its biggest market  and its fast-growing cloud-computing services unit.,normal
AMZN,Amazoncom Inc,23-04-2015,As Amazon parties on  some large fund managers take their leave ,NEW YORK For many years  investors have been very tolerant as Amazon.com has sacrificed profits for rapid growth in sales and as it built new businesses. That patience may finally be wearing thin.,normal
AMZN,Amazoncom Inc,23-04-2015,UPDATE 1-As Amazon parties on  some large fund managers take their leave ,NEW YORK  April 22 For many years  investors have been very tolerant as Amazon.com has sacrificed profits for rapid growth in sales and as it built new businesses. That patience may finally be wearing thin.,normal
AMZN,Amazoncom Inc,23-04-2015,As Amazon parties on  some large fund managers take their leave ,NEW YORK  April 22 For many years  investors have been very tolerant as Amazon.com has sacrificed profits for rapid growth in sales and as it built new businesses. That patience may finally be wearing thin.,normal
AMZN,Amazoncom Inc,24-04-2015,US STOCKS-Nasdaq hits 15-year high  propelled by Amazon  Microsoft ,* Amazon shares touch life high after revenue beats estimates,normal
AMZN,Amazoncom Inc,24-04-2015,US STOCKS-Nasdaq hits 15-year high  propelled by Amazon  Microsoft ,* Amazon shares touch life high after revenue beats estimates,normal
AMZN,Amazoncom Inc,24-04-2015,Amazon revenue beats  cloud computing more profitable than expected ,Amazon.com Inc's first-quarter revenue grew more than expected as rising sales in North America and its burgeoning cloud-computing services unit offset new business investments  boosting its shares nearly 7 percent.,normal
AMZN,Amazoncom Inc,24-04-2015,Microsoft coy on cloud profit after Amazon delivers ,SAN FRANCISCO/CHICAGO Amazon.com Inc surprised investors on Thursday by disclosing for the first time that it makes a profit from its fast-growing cloud-computing business.,normal
AMZN,Amazoncom Inc,28-04-2015,Amazon.com launches new marketplace for U.S businesses ,CHICAGO  April 28 Amazon.com Inc is launching a marketplace on Tuesday that will connect individual businesses with suppliers  giving it access to a fast-growing market worth more than $8.2 trillion in the United States.,topStory
AMZN,Amazoncom Inc,13-05-2015,Wal-Mart challenges Amazon with unlimited shipping service for $50 per year ,CHICAGO Wal-Mart Stores Inc is planning to test a new unlimited online shipping service this summer for $50 per year  a move that may hurt Amazon's annual $99 Prime shipping service.,topStory
AMZN,Amazoncom Inc,13-05-2015,Wal-Mart challenges Amazon with unlimited shipping service for $50 per year ,CHICAGO  May 13 Wal-Mart Stores Inc is planning to test a new unlimited online shipping service this summer for $50 per year  a move that may hurt Amazon's annual $99 Prime shipping service.,normal
AMZN,Amazoncom Inc,20-05-2015,RPT-Wal-Mart eyes Amazon in potentially costly e-commerce battle ,May 19 Wal-Mart Stores Inc said that it would take a different approach to online growth than Amazon.com Inc by using its large network of stores as distribution points.,topStory
AMZN,Amazoncom Inc,20-05-2015,Wal-Mart eyes Amazon in potentially costly e-commerce battle ,Wal-Mart Stores Inc said that it would take a different approach to online growth than Amazon.com Inc by using its large network of stores as distribution points.,normal
AMZN,Amazoncom Inc,24-05-2015,Amazon changes tax practices in Europe as investigations continue: WSJ ,NEW YORK Amazon.com Inc has started booking revenue from retail sales in individual European countries  instead of channeling all sales through low-tax Luxembourg  the Wall Street Journal reported Sunday.,topStory
AMZN,Amazoncom Inc,24-05-2015,Amazon changes tax practices in Europe as investigations continue - WSJ ,NEW YORK  May 24 Amazon.com Inc has started booking revenue from retail sales in individual European countries  instead of channeling all sales through low-tax Luxembourg  the Wall Street Journal reported Sunday.,normal
AMZN,Amazoncom Inc,26-05-2015,Amazon's Europe changes to boost tax bill  add secrecy ,LONDON Amazon’s decision to change its tax-efficient European business structure could raise its tax bill by as much as $100 million a year but authorities will have to fight for additional money and any payments will be hidden from public view.,topStory
AMZN,Amazoncom Inc,26-05-2015,Amazon's Europe changes to boost tax bill  add secrecy ,LONDON  May 26 Amazon's decision to change its tax-efficient European business structure could raise its tax bill by as much as $100 million a year but authorities will have to fight for additional money and any payments will be hidden from public view.,normal
AMZN,Amazoncom Inc,26-05-2015,Amazon pays $16 million tax in Germany  while making $11.9 billion sales ,LONDON Internet retailer Amazon.com Inc.'s  main German operating unit paid just 11.9 million euros ($16 million) in tax in 2014  despite the group recording $11.9 billion in sales to German customers last year  regulatory filings show.,normal
AMZN,Amazoncom Inc,26-05-2015,EU to continue with tax study even after Amazon changes ,BRUSSELS The European Commission said on Tuesday it would continue its investigation into Luxembourg's tax treatment of Amazon after reports the online retailer had changed its tax practices in Europe.,normal
AMZN,Amazoncom Inc,26-05-2015,EU to continue with tax study even after Amazon changes ,BRUSSELS  May 26 The European Commission said on Tuesday it would continue its investigation into Luxembourg's tax treatment of Amazon after reports the online retailer had changed its tax practices in Europe.,normal
AMZN,Amazoncom Inc,26-05-2015,Amazon pays $16 mln tax in Germany  while making $11.9 bln sales ,LONDON  May 26 Internet retailer Amazon.com Inc.'s main German operating unit paid just 11.9 million euros ($16 million) in tax in 2014  despite the group recording $11.9 billion in sales to German customers last year  regulatory filings show.,normal
AMZN,Amazoncom Inc,27-05-2015,Amazon's Europe changes to boost tax bill  add secrecy ,LONDON  May 26 Amazon's decision to change its tax-efficient European business structure could raise its tax bill by as much as $100 million a year but authorities will have to fight for additional money and any payments will be hidden from public view.,topStory
AMZN,Amazoncom Inc,28-05-2015,Amazon offers limited free shipping on same-day delivery orders ,Amazon.com Inc said on Thursday it will offer limited free same-day delivery under its Prime shipping service as retailers try to outdo each other on delivery deals  and expanded the service to San Diego and the Tampa Bay Area.,topStory
AMZN,Amazoncom Inc,28-05-2015,UPDATE 1-Amazon offers limited free shipping on same-day delivery orders ,May 28 Amazon.com Inc said on Thursday it will offer limited free same-day delivery under its Prime shipping service as retailers try to outdo each other on delivery deals  and expanded the service to San Diego and the Tampa Bay Area.,normal
AMZN,Amazoncom Inc,28-05-2015,Amazon expands same-day delivery  offers free shipping on orders over $35 ,May 28 Amazon.com Inc said on Thursday it will expand same-day delivery to San Diego and the Tampa Bay Area under its Prime shipping service  which has been an engine of revenue growth for the online seller.,normal
AMZN,Amazoncom Inc,04-06-2015,Madrona taps Amazon  Microsoft alumni for new $300 million venture fund ,SAN FRANCISCO Seattle-based Madrona Venture Group said it has raised $300 million for a new fund  its sixth  drawing on the growing start-up community in the backyard it shares with Amazon.com Inc and Microsoft Corp.,topStory
AMZN,Amazoncom Inc,04-06-2015,Madrona taps Amazon  Microsoft alumni for new $300 mln venture fund ,SAN FRANCISCO  June 4 Seattle-based Madrona Venture Group said it has raised $300 million for a new fund  its sixth  drawing on the growing start-up community in the backyard it shares with Amazon.com Inc and Microsoft Corp.,normal
AMZN,Amazoncom Inc,05-06-2015,Amazon  Google race to get your DNA into the cloud ,NEW YORK Amazon.com Inc is in a race against Google Inc to store data on human DNA  seeking both bragging rights in helping scientists make new medical discoveries and market share in a business that may be worth $1 billion a year by 2018. | Video ,topStory
AMZN,Amazoncom Inc,05-06-2015,CORRECTED-INSIGHT-Amazon  Google race to get your DNA into the cloud ,NEW YORK  June 5 Amazon.com Inc is in a race against Google Inc to store data on human DNA  seeking both bragging rights in helping scientists make new medical discoveries and market share in a business that may be worth $1 billion a year by 2018.,normal
AMZN,Amazoncom Inc,05-06-2015,RPT - INSIGHT-Amazon  Google race to get your DNA into the cloud ,NEW YORK  June 5 Amazon.com Inc is in a race against Google Inc to store data on human DNA  seeking both bragging rights in helping scientists make new medical discoveries and market share in a business that may be worth $1 billion a year by 2018.,normal
AMZN,Amazoncom Inc,11-06-2015,EU tax probes on Apple  Amazon  Starbucks at advanced stage - European Commission ,EU regulators' investigations into the low tax arrangements of Apple  Starbucks and Amazon  in some member states are at an advanced stage and decisions could be announced in the coming months  a senior European Commission official said on Thursday.,normal
AMZN,Amazoncom Inc,11-06-2015,EU tax probes on Apple  Amazon  Starbucks at advanced stage: European Commission ,BRUSSELS EU regulators' investigations into the low tax arrangements of Apple   Starbucks  and Amazon  in some member states are at an advanced stage and decisions could be announced in the coming months  a senior European Commission official said on Thursday.,normal
AMZN,Amazoncom Inc,11-06-2015,EU tax probes on Apple  Amazon  Starbucks at advanced stage -European Commission ,BRUSSELS  June 11 EU regulators' investigations into the low tax arrangements of Apple  Starbucks  and Amazon in some member states are at an advanced stage and decisions could be announced in the coming months  a senior European Commission official said on Thursday.,normal
AMZN,Amazoncom Inc,11-06-2015,EU opens investigation into Amazon's e-book business ,BRUSSELS The European Commission opened a formal antitrust investigation into Amazon's e-book business on Thursday  opening yet another front in mounting EU scrutiny of America's global tech giants.,normal
AMZN,Amazoncom Inc,11-06-2015,Amazon Canada launches new online stores for clothes  shoes ,Amazon.com Inc's Canadian unit said it launched new online stores dedicated to clothes and shoes  adding 1.5 million items to its inventory  at a time when traditional retailers in the country continue to struggle with lower traffic.,normal
AMZN,Amazoncom Inc,11-06-2015,Amazon Canada launches new online stores for clothes  shoes ,June 11 Amazon.com Inc's Canadian unit said it launched new online stores dedicated to clothes and shoes  adding 1.5 million items to its inventory  at a time when traditional retailers in the country continue to struggle with lower traffic.,normal
AMZN,Amazoncom Inc,11-06-2015,EU opens investigation into Amazon's e-book business ,BRUSSELS The European Commission opened a formal antitrust investigation into Amazon's e-book business on Thursday  opening yet another front in mounting EU scrutiny of America's global tech giants.,normal
AMZN,Amazoncom Inc,15-06-2015,EU anti-trust chief warns Amazon  wary about telecom mergers ,PARIS  June 15 Europe's anti-trust chief warned Amazon on Monday against using its dominance to thwart rivals  a week after launching an investigation into the U.S. online retailer's ebook deals with publishers.,topStory
AMZN,Amazoncom Inc,16-06-2015,Amazon considering paying people to deliver packages: WSJ ,Amazon Inc is developing a mobile application that would pay ordinary people  rather than courier companies  to deliver packages en route to other destinations  the Wall Street Journal reported on Tuesday. | Video ,topStory
AMZN,Amazoncom Inc,16-06-2015,Amazon insists federal rules apply to U.S. deliveries by drone ,WASHINGTON Amazon.com  seeking to bolster its efforts to deliver products via drone  said on Tuesday that states and local communities should not be allowed to regulate unmanned aerial systems (UAS) authorized by federal aviation regulators.,normal
AMZN,Amazoncom Inc,16-06-2015,Amazon insists federal rules apply to U.S. deliveries by drone ,WASHINGTON Amazon.com  seeking to bolster its efforts to deliver products via drone  said on Tuesday that states and local communities should not be allowed to regulate unmanned aerial systems (UAS) authorized by federal aviation regulators.,normal
AMZN,Amazoncom Inc,16-06-2015,UPDATE 1-Amazon insists federal rules apply to U.S. deliveries by drone ,WASHINGTON  June 16 Amazon.com  seeking to bolster its efforts to deliver products via drone  said on Tuesday that states and local communities should not be allowed to regulate unmanned aerial systems (UAS) authorized by federal aviation regulators.,normal
AMZN,Amazoncom Inc,17-06-2015,Amazon insists federal rules apply to U.S. deliveries by drone ,WASHINGTON Amazon.com  seeking to bolster its efforts to deliver products via drone  said on Tuesday that states and local communities should not be allowed to regulate unmanned aerial systems (UAS) authorized by federal aviation regulators.,topStory
AMZN,Amazoncom Inc,22-06-2015,Oracle extends cloud offerings  looks to compete with Amazon.com ,Oracle Corp founder and Executive Chairman Larry Ellison said his database company is expanding its cloud-computing offerings  bringing Oracle into more direct competition with Amazon.com Inc.,topStory
AMZN,Amazoncom Inc,22-06-2015,UPDATE 1-Oracle extends cloud offerings  looks to compete with Amazon.com ,June 22 Orcle Corp founder and Executive Chairman Larry Ellison said his database company is expanding its cloud-computing offerings  bringing Oracle into more direct competition with Amazon.com Inc.,normal
AMZN,Amazoncom Inc,22-06-2015,Oracle extends cloud offerings  looks to compete with Amazon.com ,June 22 Oracle Corp founder and Executive Chairman Larry Ellison said his database company is expanding its cloud-computing offerings  bringing Oracle into more direct competition with Amazon.com Inc.,normal
AMZN,Amazoncom Inc,23-06-2015,Amazon  Google join retailers in banning Confederate flag ,SAN FRANCISCO Google Inc joined Amazon.com Inc and eBay Inc on Tuesday in pulling Confederate flag merchandise from their shopping site  following brick and mortar retailers in reacting to last week's racially motivated mass shooting at a historic black South Carolina church. | Video ,topStory
AMZN,Amazoncom Inc,23-06-2015,UPDATE 4-Amazon  Google join retailers in banning Confederate flag ,SAN FRANCISCO  June 23 Google Inc  joined Amazon.com Inc and eBay Inc on Tuesday in pulling Confederate flag merchandise from their shopping site  following brick and mortar retailers in reacting to last week's racially motivated mass shooting at a historic black South Carolina church.,normal
AMZN,Amazoncom Inc,23-06-2015,Amazon to pull down Confederate flag merchandise from its site: source ,SAN FRANCISCO Amazon.com Inc  will be pulling down Confederate flag merchandise from its site  a source knowledgeable with the matter told Reuters on Tuesday.,normal
AMZN,Amazoncom Inc,23-06-2015,Amazon to pull down Confederate flag merchandise from its site - source ,SAN FRANCISCO  June 23 Amazon.com Inc  will be pulling down Confederate flag merchandise from its site  a source knowledgeable with the matter told Reuters on Tuesday.,normal
AMZN,Amazoncom Inc,23-06-2015,BRIEF-Sopra Steria announces cloud services dedicated to Amazon ,* Announces a comprehensive cloud services offer dedicated to Amazon web services,normal
AMZN,Amazoncom Inc,24-06-2015,As Amazon  eBay remove Confederate flags  Nazi items on sale ,SAN FRANCISCO  June 24 Amazon.com Inc  and eBay Inc sharply cut the number of Confederate flag products on their sites a day after vowing to remove them  but in a sign of the difficulty of removing controversial content  Nazi-era memorabilia are listed on both sites.,topStory
AMZN,Amazoncom Inc,24-06-2015,Amazon  Google join retailers in banning Confederate flag ,SAN FRANCISCO Google Inc  joined Amazon.com Inc  and eBay Inc  on Tuesday in pulling Confederate flag merchandise from their shopping site  following brick and mortar retailers in reacting to last week's racially motivated mass shooting at a historic black South Carolina church. | Video ,normal
AMZN,Amazoncom Inc,24-06-2015,REFILE-UPDATE 4-Amazon  Google join retailers in banning Confederate flag ,SAN FRANCISCO  June 23 Google Inc  joined Amazon.com Inc and eBay Inc on Tuesday in pulling Confederate flag merchandise from their shopping site  following brick and mortar retailers in reacting to last week's racially motivated mass shooting at a historic black South Carolina church.,normal
AMZN,Amazoncom Inc,24-06-2015,Amazon Studios in final talks for movie 'Elvis & Nixon': Variety ,"Amazon Studios is in final talks for the movie ""Elvis & Nixon "" which will debut in theaters only  and the theatrical rollout will be handled by Bleecker Street as part of the deal  according to Variety.",normal
AMZN,Amazoncom Inc,24-06-2015,Amazon Studios in final talks for movie 'Elvis & Nixon' - Variety ,"June 23 Amazon Studios is in final talks for the movie ""Elvis & Nixon "" which will debut in theaters only  and the theatrical rollout will be handled by Bleecker Street as part of the deal  according to Variety.",normal
AMZN,Amazoncom Inc,29-06-2015,Exclusive: Amazon to offer loans to sellers in China  7 other countries ,CHICAGO Amazon.com Inc will launch its business loan program for small sellers later this year in eight more countries including China  where credit is becoming a key factor in competing for new vendors and grabbing market share.,topStory
AMZN,Amazoncom Inc,29-06-2015,Amazon to offer loans to sellers in China  7 other countries ,CHICAGO Amazon.com Inc will launch its business loan program for small sellers later this year in eight more countries including China  where credit is becoming a key factor in competing for new vendors and grabbing market share.,normal
AMZN,Amazoncom Inc,30-06-2015,Amazon launches one-hour delivery service in London ,SAN FRANCISCO Amazon.com Inc launched its one-hour delivery service  Prime Now  for select areas of London on Tuesday and said it would expand the program to additional cities in the United Kingdom by the end of the year.,topStory
AMZN,Amazoncom Inc,30-06-2015,UPDATE 1-Amazon launches one-hour delivery service in London ,SAN FRANCISCO  June 30 Amazon.com Inc  launched its one-hour delivery service  Prime Now  for select areas of London on Tuesday and said it would expand the program to additional cities in the United Kingdom by the end of the year.,normal
AMZN,Amazoncom Inc,30-06-2015,Amazon launches one-hour delivery service in London ,June 30 Amazon.com Inc launched its one-hour order delivery service  Prime Now  for some areas of London on Tuesday  about six months after introducing the service in the United States.,normal
AMZN,Amazoncom Inc,30-06-2015,Exclusive - Amazon looks to offer loans to sellers in China  seven other countries ,CHICAGO Amazon.com Inc  will start a business loan programme for small sellers in the United Kingdom on Tuesday and is looking to launch it this year in seven more countries including China.,normal
AMZN,Amazoncom Inc,30-06-2015,Exclusive: Amazon looks to offer loans to sellers in China  seven other countries ,CHICAGO Amazon.com Inc  will start a business loan program for small sellers in the United Kingdom on Tuesday and is looking to launch it this year in seven more countries including China.,normal
AMZN,Amazoncom Inc,06-07-2015,Amazon must face trademark lawsuit over search results ,Amazon.com Inc must face a trademark lawsuit brought by a watchmaker which says the online retailer's search results can cause confusion for potential customers  a federal appeals court ruled.,topStory
AMZN,Amazoncom Inc,06-07-2015,Amazon must face trademark lawsuit over search results ,Amazon.com Inc must face a trademark lawsuit brought by a watchmaker which says the online retailer's search results can cause confusion for potential customers  a federal appeals court ruled.,normal
AMZN,Amazoncom Inc,06-07-2015,UPDATE 1-Amazon must face trademark lawsuit over search results ,SAN FRANCISCO  July 6 Amazon.com Inc  must face a trademark lawsuit brought by a watchmaker which says the online retailer's search results can cause confusion for potential customers  a federal appeals court ruled.,normal
AMZN,Amazoncom Inc,13-07-2015,Wal-Mart takes on Amazon's 'Prime Day' with online sale ,"Wal-Mart Stores Inc  will launch a three-month online sale on Wednesday to take on Amazon.com Inc's  ""Prime Day""  a highly publicized shopping event for members of Amazon Prime shipping and digital content service the same day.",topStory
AMZN,Amazoncom Inc,13-07-2015,"Wal-Mart takes on Amazon's ""Prime Day"" with online sale ","July 13 Wal-Mart Stores Inc is launching an online discount sale on Wednesday to counter Amazon.com Inc's  highly-publicized ""Prime Day""  a shopping event for members of its Amazon Prime service on the same day.",normal
AMZN,Amazoncom Inc,14-07-2015,Amazon hires Iberdrola to build wind farm for cloud data ,MADRID Online store Amazon said it has contracted Spanish utility Iberdrola to build and manage a wind farm in North Carolina  United States  to power its current and future cloud data centers.,normal
AMZN,Amazoncom Inc,14-07-2015,UPDATE 1-Amazon hires Iberdrola to build wind farm for cloud data ,MADRID  July 14 Online store Amazon  said it has contracted Spanish utility Iberdrola to build and manage a wind farm in North Carolina  United States  to power its current and future cloud data centres.,normal
AMZN,Amazoncom Inc,14-07-2015,CORRECTED-Spain's Iberdrola to build 208 MW U.S. wind farm for Amazon ,MADRID  July 14 Online store Amazon has contracted Spanish utility Iberdrola to build and manage a 208 megawatt wind farm in North Carolina  United States  the U.S. company said in a statement.,normal
AMZN,Amazoncom Inc,15-07-2015,Amazon's Prime Day draws big virtual crowd  frustrates some shoppers ,"Merchants participating in Amazon.com's much-advertised ""Prime Day"" sale saw an 80 percent rise in U.S. sales from a year earlier  according to preliminary data from e-commerce researcher ChannelAdvisor  although the event also drew ire from some shoppers.",topStory
AMZN,Amazoncom Inc,16-07-2015,Amazon says Prime Day orders beat last year's Black Friday ,Amazon.com Inc said customers ordered 34.4 million items worldwide during its highly publicized Prime Day sale  breaking the record set by last year's Black Friday sale.,topStory
AMZN,Amazoncom Inc,16-07-2015,Amazon says Prime Day orders beat last year's Black Friday ,July 16 Amazon.com Inc said customers ordered 34.4 million items worldwide during its highly publicized Prime Day sale  breaking the record set by last year's Black Friday sale.,normal
AMZN,Amazoncom Inc,22-07-2015,Macy's to expand same-day delivery to new U.S. markets  challenging Amazon ,CHICAGO/SAN FRANCISCO Macy's Inc  is expanding same-day delivery to several new U.S. markets this summer  one of the most aggressive pushes by a brick-and-mortar retailer in an area dominated by e-commerce giant Amazon   according to a Macy's official. | Video ,topStory
AMZN,Amazoncom Inc,22-07-2015,Amazon expands home services marketplace in U.S. cities ,SEATTLE Amazon.com Inc  said on Wednesday it would expand a marketplace that offers home services from plumbing to fence repairs in 15 U.S. cities and help customers find contractors for more expensive home projects as it develops its role as a middle man for third-party vendors.    The e-commerce company said it now offers more than 15 million unique services through its home services marketplace  up from 2 million when it launched in March.,normal
AMZN,Amazoncom Inc,22-07-2015,UPDATE 1-Amazon expands home services marketplace in U.S. cities ,SEATTLE  July 22 Amazon.com Inc said on Wednesday it would expand a marketplace that offers home services from plumbing to fence repairs in 15 U.S. cities and help customers find contractors for more expensive home projects as it develops its role as a middle man for third-party vendors.,normal
AMZN,Amazoncom Inc,22-07-2015,Macy's to expand same-day delivery to new U.S. markets  challenging Amazon ,CHICAGO/SAN FRANCISCO  July 22 Macy's Inc  is expanding same-day delivery to several new U.S. markets this summer  one of the most aggressive pushes by a brick-and-mortar retailer in an area dominated by e-commerce giant Amazon   according to a Macy's official.,normal
AMZN,Amazoncom Inc,22-07-2015,Amazon expands local services marketplace in U.S. cities ,SEATTLE  July 22 Amazon said on Wednesday it would expand a marketplace that offers services from plumbing to fence repairs in 15 cities and help customers find contractors for more expensive home projects as it develops its role as a middleman for third-party vendors.,normal
